date,county,state,confirmed cases,deaths,new cases per day,new deaths per day
2020-03-26,Susquehanna,Pennsylvania,1,0,0,0
2020-03-27,Susquehanna,Pennsylvania,1,0,0,0
2020-03-28,Susquehanna,Pennsylvania,1,0,0,0
2020-03-29,Susquehanna,Pennsylvania,1,0,0,0
2020-03-30,Susquehanna,Pennsylvania,1,0,0,0
2020-03-31,Susquehanna,Pennsylvania,1,0,0,0
2020-04-01,Susquehanna,Pennsylvania,2,0,1,0
2020-04-02,Susquehanna,Pennsylvania,3,0,1,0
2020-04-03,Susquehanna,Pennsylvania,4,0,1,0
